Number,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2449,02/04/2015 04:47,20.7,24.5,0,468,0.003694578,0
2450,02/04/2015 04:49,20.7,24.5,0,468.75,0.003694578,0
2451,02/04/2015 04:50,20.7,24.5,0,472.3333333,0.003694578,0
2452,02/04/2015 04:51,20.7,24.5,0,468.6666667,0.003694578,0
2453,02/04/2015 04:52,20.7,24.5,0,467.6666667,0.003694578,0
2454,02/04/2015 04:53,20.7,24.5,0,462.3333333,0.003694578,0
2455,02/04/2015 04:53,20.7,24.5,0,463.5,0.003694578,0
2456,02/04/2015 04:54,20.7,24.5,0,467.4,0.003694578,0
2457,02/04/2015 04:56,20.7,24.5,0,465.6666667,0.003694578,0
2458,02/04/2015 04:57,20.7,24.5,0,465.75,0.003694578,0
2459,02/04/2015 04:58,20.7,24.5,0,469.75,0.003694578,0
2460,02/04/2015 04:59,20.7,24.5,0,463.3333333,0.003694578,0
2461,02/04/2015 04:59,20.62,24.412,0,462.6,0.003663017,0
2462,02/04/2015 05:00,20.7,24.5,0,468.25,0.003694578,0
2463,02/04/2015 05:02,20.7,24.5,0,469.25,0.003694578,0
2464,02/04/2015 05:03,20.675,24.4725,0,469,0.003684692,0
2465,02/04/2015 05:04,20.66666667,24.46333333,0,471.3333333,0.003681402,0
2466,02/04/2015 05:05,20.625,24.4175,0,467.75,0.003664984,0
2467,02/04/2015 05:06,20.7,24.5,0,459,0.003694578,0
2468,02/04/2015 05:06,20.68,24.478,0,464.6,0.003686668,0
2469,02/04/2015 05:08,20.66666667,24.46333333,0,467.6666667,0.003681402,0
2470,02/04/2015 05:09,20.7,24.5,0,473.25,0.003694578,0
2471,02/04/2015 05:10,20.7,24.5,0,471,0.003694578,0
2472,02/04/2015 05:10,20.675,24.4725,0,465.75,0.003684692,0
2473,02/04/2015 05:12,20.7,24.5,0,461.5,0.003694578,0
2474,02/04/2015 05:12,20.675,24.4725,0,464.5,0.003684692,0
2475,02/04/2015 05:13,20.7,24.5,0,464.8,0.003694578,0
2476,02/04/2015 05:15,20.63333333,24.42666667,0,468.3333333,0.003668263,0
2477,02/04/2015 05:16,20.66666667,24.46333333,0,464.3333333,0.003681402,0
2478,02/04/2015 05:17,20.6,24.39,0,463.2,0.003655161,0
2479,02/04/2015 05:18,20.66666667,24.46333333,0,465.3333333,0.003681402,0
2480,02/04/2015 05:19,20.675,24.4725,0,464.25,0.003684692,0
2481,02/04/2015 05:19,20.64,24.434,0,460,0.003670888,0
2482,02/04/2015 05:21,20.7,24.5,0,461,0.003694578,0
2483,02/04/2015 05:22,20.66666667,24.46333333,0,467,0.003681402,0
2484,02/04/2015 05:23,20.64,24.434,0,462.2,0.003670888,0
2485,02/04/2015 05:23,20.6,24.39,0,459.75,0.003655161,0
2486,02/04/2015 05:25,20.65,24.445,0,455.25,0.003674828,0
2487,02/04/2015 05:25,20.625,24.4175,0,455.25,0.003664984,0
2488,02/04/2015 05:26,20.6,24.39,0,461.3333333,0.003655161,0
2489,02/04/2015 05:28,20.6,24.39,0,465.25,0.003655161,0
2490,02/04/2015 05:29,20.6,24.39,0,464.75,0.003655161,0
2491,02/04/2015 05:30,20.6,24.39,0,464.8,0.003655161,0
2492,02/04/2015 05:31,20.6,24.39,0,463.5,0.003655161,0
2493,02/04/2015 05:31,20.625,24.4175,0,463.5,0.003664984,0
2494,02/04/2015 05:32,20.6,24.39,0,465.6666667,0.003655161,0
2495,02/04/2015 05:34,20.625,24.4175,0,464.5,0.003664984,0
2496,02/04/2015 05:35,20.62,24.412,0,467.6,0.003663017,0
2497,02/04/2015 05:36,20.625,24.4175,0,459.5,0.003664984,0
2498,02/04/2015 05:37,20.625,24.4175,0,457.5,0.003664984,0
2499,02/04/2015 05:38,20.6,24.39,0,463.3333333,0.003655161,0
2500,02/04/2015 05:38,20.6,24.39,0,465,0.003655161,0
2501,02/04/2015 05:39,20.6,24.39,0,468.25,0.003655161,0
2502,02/04/2015 05:41,20.6,24.39,0,465,0.003655161,0
2503,02/04/2015 05:42,20.6,24.39,0,464.5,0.003655161,0
2504,02/04/2015 05:43,20.6,24.34,0,465.5,0.003647623,0
2505,02/04/2015 05:44,20.6,24.39,0,465.75,0.003655161,0
2506,02/04/2015 05:44,20.6,24.39,0,469.75,0.003655161,0
2507,02/04/2015 05:45,20.6,24.39,0,468.2,0.003655161,0
2508,02/04/2015 05:47,20.6,24.365,0,463.5,0.003651392,0
2509,02/04/2015 05:48,20.6,24.34,0,461.5,0.003647623,0
2510,02/04/2015 05:49,20.6,24.39,0,464,0.003655161,0
2511,02/04/2015 05:50,20.6,24.365,0,464,0.003651392,0
2512,02/04/2015 05:51,20.61666667,24.32333333,0,466.5,0.003648881,0
2513,02/04/2015 05:51,20.63333333,24.32333333,0,461,0.003652654,0
2514,02/04/2015 05:53,20.625,24.315,0,459.25,0.003649509,0
2515,02/04/2015 05:54,20.66,24.312,0,459.6,0.003656983,0
2516,02/04/2015 05:55,20.6,24.2,0,460.3333333,0.003626521,0
2517,02/04/2015 05:55,20.6,24.2,0,458.5,0.003626521,0
2518,02/04/2015 05:57,20.6,24.2,0,460,0.003626521,0
2519,02/04/2015 05:57,20.625,24.2925,0,464.5,0.003646112,0
2520,02/04/2015 05:58,20.62,24.236,0,467.2,0.003636454,0
2521,02/04/2015 06:00,20.6,24.2,0,456,0.003626521,0
2522,02/04/2015 06:01,20.6,24.2,0,459.5,0.003626521,0
2523,02/04/2015 06:02,20.6,24.2,0,460.3333333,0.003626521,0
2524,02/04/2015 06:03,20.6,24.2,0,462.2,0.003626521,0
2525,02/04/2015 06:04,20.6,24.2,0,460.5,0.003626521,0
2526,02/04/2015 06:04,20.6,24.2,0,464.25,0.003626521,0
2527,02/04/2015 06:06,20.63333333,24.23,0,464.3333333,0.003638556,0
2528,02/04/2015 06:07,20.6,24.2,0,465.75,0.003626521,0
2529,02/04/2015 06:08,20.6,24.2,0,463.5,0.003626521,0
2530,02/04/2015 06:08,20.6,24.2,0,466.2,0.003626521,0
2531,02/04/2015 06:10,20.6,24.2,0,466.25,0.003626521,0
2532,02/04/2015 06:10,20.6,24.2,0,466,0.003626521,0
2533,02/04/2015 06:11,20.6,24.2,0,463.25,0.003626521,0
2534,02/04/2015 06:13,20.575,24.2,0,466.75,0.003620902,0
2535,02/04/2015 06:14,20.6,24.2,0,467.6666667,0.003626521,0
2536,02/04/2015 06:15,20.6,24.2,0,463.5,0.003626521,0
2537,02/04/2015 06:16,20.6,24.2,0,459.25,0.003626521,0
2538,02/04/2015 06:16,20.6,24.2,0,463.25,0.003626521,0
2539,02/04/2015 06:17,20.575,24.2,0,463,0.003620902,0
2540,02/04/2015 06:19,20.53333333,24.2,0,459.3333333,0.003611554,0
2541,02/04/2015 06:20,20.55,24.2,0,463,0.00361529,0
2542,02/04/2015 06:21,20.575,24.2,0,460.75,0.003620902,0
2543,02/04/2015 06:22,20.56,24.2,0,462.4,0.003617534,0
2544,02/04/2015 06:23,20.52,24.2,0,464,0.003608567,0
2545,02/04/2015 06:23,20.53333333,24.2,0,462.6666667,0.003611554,0
2546,02/04/2015 06:24,20.55,24.2,0,467,0.00361529,0
2547,02/04/2015 06:26,20.6,24.2,0,468,0.003626521,0
2548,02/04/2015 06:27,20.6,24.1,0,463.25,0.003611448,0
2549,02/04/2015 06:28,20.6,24.175,0,462.5,0.003622752,0
2550,02/04/2015 06:29,20.6,24.1,0,467.75,0.003611448,0
2551,02/04/2015 06:29,20.66666667,24.16666667,0,467.6666667,0.003636496,0
2552,02/04/2015 06:30,20.6,24.1,0,466.25,0.003611448,0
2553,02/04/2015 06:32,20.6,24.1,0,466.5,0.003611448,0
2554,02/04/2015 06:33,20.6,24.1,0,467.5,0.003611448,0
2555,02/04/2015 06:34,20.6,24.1,0,464.5,0.003611448,0
2556,02/04/2015 06:35,20.6,24.1,0,460.5,0.003611448,0
2557,02/04/2015 06:36,20.6,24.03333333,0,457,0.0036014,0
2558,02/04/2015 06:36,20.6,24.08,0,459.4,0.003608433,0
2559,02/04/2015 06:38,20.63333333,24.06666667,0,465,0.003613886,0
2560,02/04/2015 06:39,20.6,24.05,0,465.75,0.003603912,0
2561,02/04/2015 06:40,20.625,24.05,0,468.75,0.003609503,0
2562,02/04/2015 06:40,20.6,24,0,463.5,0.003596376,0
2563,02/04/2015 06:42,20.6,24.05,0,463.25,0.003603912,0
2564,02/04/2015 06:42,20.6,24,0,466.3333333,0.003596376,0
2565,02/04/2015 06:43,20.6,24.02,0,467.8,0.00359939,0
2566,02/04/2015 06:45,20.575,24.075,0,463.25,0.00360209,0
2567,02/04/2015 06:46,20.525,24.1,0,468.75,0.003594685,0
2568,02/04/2015 06:47,20.56666667,24.1,0,465,0.003603989,0
2569,02/04/2015 06:48,20.525,24.1,0,464.75,0.003594685,0
2570,02/04/2015 06:49,20.54,24.1,0,466.4,0.003598032,0
2571,02/04/2015 06:49,20.5,24.1,0,467,0.003589112,0
2572,02/04/2015 06:51,20.5,24.15,0,466.75,0.003596602,0
2573,02/04/2015 06:52,20.525,24.1,0,468.75,0.003594685,0
2574,02/04/2015 06:53,20.5,24.2,0,468.6666667,0.003604091,0
2575,02/04/2015 06:53,20.5,24.2,0,466.75,0.003604091,0
2576,02/04/2015 06:55,20.5,24.2,0,462.5,0.003604091,0
2577,02/04/2015 06:55,20.525,24.1,0,465.5,0.003594685,0
2578,02/04/2015 06:56,20.54,24.1,0,463.8,0.003598032,0
2579,02/04/2015 06:58,20.5,24.1,0,467.3333333,0.003589112,0
2580,02/04/2015 06:59,20.56666667,24.1,0,466.75,0.003603989,0
2581,02/04/2015 07:00,20.5,24.1,0,466.8,0.003589112,0
2582,02/04/2015 07:01,20.5,24.1,0,464,0.003589112,0
2583,02/04/2015 07:01,20.52,24.1,0,461.4,0.00359357,0
2584,02/04/2015 07:02,20.5,24.1,0,464.6666667,0.003589112,0
2585,02/04/2015 07:04,20.5,24.1,0,465.5,0.003589112,0
2586,02/04/2015 07:05,20.5,24.1,0,467.6666667,0.003589112,0
2587,02/04/2015 07:06,20.5,24.1,0,473.5,0.003589112,0
2588,02/04/2015 07:07,20.52,24.1,0,469.8,0.00359357,0
2589,02/04/2015 07:08,20.5,24.1,0,469.6666667,0.003589112,0
2590,02/04/2015 07:08,20.5,24.1,0,470.6,0.003589112,0
2591,02/04/2015 07:09,20.5,24.1,0,468,0.003589112,0
2592,02/04/2015 07:11,20.5,24.1,0,468.5,0.003589112,0
2593,02/04/2015 07:12,20.5,24.1,0,470,0.003589112,0
2594,02/04/2015 07:13,20.4725,24.05,0,472.75,0.003575515,0
2595,02/04/2015 07:14,20.5,24.075,0,466.75,0.003585368,0
2596,02/04/2015 07:14,20.4725,24.0225,0,466,0.003571403,0
2597,02/04/2015 07:15,20.42666667,23.96,0,467.3333333,0.003551937,0
2598,02/04/2015 07:17,20.4725,23.9975,0,468.5,0.003567665,0
2599,02/04/2015 07:18,20.456,23.956,0,470.8,0.003557814,0
2600,02/04/2015 07:19,20.5,24,0,472,0.003574134,0
2601,02/04/2015 07:20,20.478,23.978,0,470,0.003565967,0
2602,02/04/2015 07:21,20.445,23.945,0,466.6666667,0.003553743,0
2603,02/04/2015 07:21,20.5,24,0,461.4,0.003574134,0
2604,02/04/2015 07:23,20.39,23.89,0,462.6666667,0.003533446,0
2605,02/04/2015 07:24,20.4725,23.89,0,464.75,0.003551592,0
2606,02/04/2015 07:25,20.5,23.89,0,473.5,0.003557659,0
2607,02/04/2015 07:25,20.456,23.85,0,472.5,0.003541982,0
2608,02/04/2015 07:27,20.42666667,23.82333333,0,473,0.003531562,0
2609,02/04/2015 07:27,20.46333333,23.85666667,0,473,0.003544591,0
2610,02/04/2015 07:28,20.445,23.82333333,0,469.8333333,0.003535584,0
2611,02/04/2015 07:30,20.445,23.8175,0,469.25,0.003534713,0
2612,02/04/2015 07:31,20.4175,23.7475,0,471.75,0.003518253,0
2613,02/04/2015 07:32,20.42666667,23.76,0,472.6666667,0.00352212,0
2614,02/04/2015 07:33,20.4175,23.7225,0,471.5,0.003514529,0
2615,02/04/2015 07:34,20.4725,23.7675,0,471,0.003533277,0
2616,02/04/2015 07:34,20.39,23.7,0,472,0.003505185,0
2617,02/04/2015 07:36,20.434,23.736,0,468.8,0.003520145,0
2618,02/04/2015 07:37,20.42666667,23.73,56.33333333,471.6666667,0.003517648,0
2619,02/04/2015 07:38,20.39,23.7,311.75,474.75,0.003505185,1
2620,02/04/2015 07:38,20.4175,23.7225,426,473.5,0.003514529,1
2621,02/04/2015 07:40,20.4725,23.7675,433,473.75,0.003533277,1
2622,02/04/2015 07:40,20.48166667,23.89,423.6666667,484.5,0.003553613,1
2623,02/04/2015 07:41,20.5,23.89,419,492.4,0.003557659,1
2624,02/04/2015 07:43,20.5,23.89,419,491,0.003557659,1
2625,02/04/2015 07:44,20.5,23.89,419,487.2,0.003557659,1
2626,02/04/2015 07:45,20.55,23.945,415.5,493.25,0.003576976,1
2627,02/04/2015 07:46,20.52,24,409.8,499.6,0.003578573,1
2628,02/04/2015 07:46,20.525,24,414.6,506.2,0.003579683,1
2629,02/04/2015 07:47,20.6,24.08333333,413,507.3333333,0.003608936,0
2630,02/04/2015 07:49,20.6,24.1,414.6,514.6,0.003611448,0
2631,02/04/2015 07:50,20.6,24.175,407.5,522.25,0.003622752,0
2632,02/04/2015 07:51,20.6,24.2,406.6,525.6,0.003626521,0
2633,02/04/2015 07:52,20.6,24.2,399.5,528,0.003626521,0
2634,02/04/2015 07:53,20.63333333,24.23,398.3333333,537.3333333,0.003638556,1
2635,02/04/2015 07:53,20.66,24.2,406.2,538.8,0.003640037,1
2636,02/04/2015 07:54,20.625,24.175,414,538.5,0.003628373,1
2637,02/04/2015 07:56,20.66,24.216,412.2,535.8,0.003642458,1
2638,02/04/2015 07:57,20.675,24.34,411,538.75,0.003664625,1
2639,02/04/2015 07:58,20.7,24.5,408,546.25,0.003694578,1
2640,02/04/2015 07:59,20.7,24.65,405,554.6666667,0.003717333,1
2641,02/04/2015 07:59,20.7,24.7,405,565.3333333,0.003724918,1
2642,02/04/2015 08:00,20.7,24.7675,405,573,0.003735159,1
2643,02/04/2015 08:02,20.71285714,24.79,405,581.1428571,0.003741553,1
2644,02/04/2015 08:03,20.7,24.79,405,587.25,0.003738573,1
2645,02/04/2015 08:04,20.754,24.87,413.4,588.2,0.003763282,1
2646,02/04/2015 08:05,20.775,24.89,416.6666667,589.5,0.00377123,1
2647,02/04/2015 08:06,20.772,24.956,419,592,0.003780588,1
2648,02/04/2015 08:06,20.79,24.978,419,599.8,0.003788163,1
2649,02/04/2015 08:08,20.79,25,419,605.4,0.00379152,1
2650,02/04/2015 08:09,20.79,24.9975,419,611.25,0.003791139,1
2651,02/04/2015 08:10,20.81,25.02,419,616.4,0.003799275,1
2652,02/04/2015 08:10,20.865,25.075,419,621,0.003820668,1
2653,02/04/2015 08:12,20.82333333,25.03333333,419,622.6666667,0.003804453,1
2654,02/04/2015 08:12,20.85666667,25.06666667,419,624,0.003817421,1
2655,02/04/2015 08:13,20.84,25.05,419,623.75,0.003810932,1
2656,02/04/2015 08:15,20.87,25.16,433,632.4,0.003834886,1
2657,02/04/2015 08:16,20.89,25.2,433,639,0.003845779,1
2658,02/04/2015 08:17,20.87333333,25.275,433,646,0.003853318,1
2659,02/04/2015 08:18,20.84,25.1975,433,649.5,0.00383351,1
2660,02/04/2015 08:19,20.89,25.272,433,649.8,0.003856835,1
2661,02/04/2015 08:19,20.865,25.365,433,656.75,0.00386513,1
2662,02/04/2015 08:21,20.84,25.34,433,660.75,0.003855324,1
2663,02/04/2015 08:22,20.87333333,25.37333333,437.6666667,659.3333333,0.003868403,1
2664,02/04/2015 08:23,20.87,25.37,440.6,671.6,0.003867094,1
2665,02/04/2015 08:23,20.84,25.34,442.5,673.5,0.003855324,1
2666,02/04/2015 08:25,20.865,25.365,438,678.25,0.00386513,1
2667,02/04/2015 08:25,20.89,25.39,441,681,0.003874956,1
2668,02/04/2015 08:26,20.89,25.35,429,683,0.003868813,1
2669,02/04/2015 08:28,20.89,25.33,429,689.4,0.003865742,1
2670,02/04/2015 08:29,20.89,25.34,429,694.25,0.003867278,1
2671,02/04/2015 08:30,20.912,25.39,435,690.4,0.003880236,1
2672,02/04/2015 08:31,20.945,25.39,444,697.3333333,0.003888169,1
2673,02/04/2015 08:31,20.9725,25.39,444,710.25,0.00389479,1
2674,02/04/2015 08:32,20.956,25.39,444,717.8,0.003890816,0
2675,02/04/2015 08:34,21,25.39,444,720.75,0.003901421,0
2676,02/04/2015 08:35,21,25.412,444,721.4,0.003904823,0
2677,02/04/2015 08:36,21,25.39,444,718,0.003901421,0
2678,02/04/2015 08:37,21,25.35666667,444,715.5,0.003896267,0
2679,02/04/2015 08:38,21,25.29,447.2,713,0.003885959,0
2680,02/04/2015 08:38,21,25.29,456.8,714.8,0.003885959,0
2681,02/04/2015 08:39,21,25.245,460,714.5,0.003879002,1
2682,02/04/2015 08:41,21,25.2,454.75,711,0.003872044,1
2683,02/04/2015 08:42,21,25.2,453,705,0.003872044,1
2684,02/04/2015 08:43,21,25.2,451.6,711,0.003872044,1
2685,02/04/2015 08:44,21.025,25.2225,454.75,713.5,0.00388152,1
2686,02/04/2015 08:44,21.08333333,25.2,453,719.5,0.003892047,1
2687,02/04/2015 08:45,21.06666667,25.2,458,727.6666667,0.003888039,1
2688,02/04/2015 08:47,21.11666667,25.2,458,728.6666667,0.003900074,1
2689,02/04/2015 08:48,21.15,25.2225,459.25,731.25,0.003911626,1
2690,02/04/2015 08:49,21.2,25.22833333,454,738.5,0.00392464,1
2691,02/04/2015 08:50,21.2,25.18,454,740.2,0.003917073,1
2692,02/04/2015 08:51,21.2,25.1,454,735.75,0.00390455,1
2693,02/04/2015 08:51,21.2,25.14,454,735,0.003910812,1
2694,02/04/2015 08:53,21.215,25.215,456.5,746.1666667,0.003926188,1
2695,02/04/2015 08:54,21.2,25.2,465.25,762.75,0.003920204,1
2696,02/04/2015 08:55,21.2,25.2,469,766.2,0.003920204,1
2697,02/04/2015 08:55,21.2,25.218,469,763.4,0.003923022,1
2698,02/04/2015 08:57,21.215,25.29166667,462.3333333,773.8333333,0.003938201,0
2699,02/04/2015 08:57,21.2,25.29,464,777.75,0.003934293,0
2700,02/04/2015 08:58,21.2,25.35666667,462.3333333,778,0.00394473,1
2701,02/04/2015 09:00,21.2,25.37,470.2,778.4,0.003946818,1
2702,02/04/2015 09:01,21.2225,25.34,475.75,774.75,0.003947603,1
2703,02/04/2015 09:02,21.236,25.33,471,774,0.003949326,1
2704,02/04/2015 09:03,21.29,25.4725,480.25,778,0.003984948,1
2705,02/04/2015 09:04,21.29,25.42666667,487,779,0.003977732,1
2706,02/04/2015 09:04,21.272,25.412,503.6,780.6,0.003971009,1
2707,02/04/2015 09:06,21.29,25.575,509.5,786.25,0.004001087,1
2708,02/04/2015 09:07,21.29,25.6725,527.25,800.75,0.004016439,1
2709,02/04/2015 09:08,21.34,25.79,524.5,814,0.004047411,1
2710,02/04/2015 09:08,21.412,25.872,529.8,832,0.004078439,1
2711,02/04/2015 09:10,21.5,26,534,849.25,0.00412105,1
2712,02/04/2015 09:10,21.5,26.08,544,860.6,0.004133814,1
2713,02/04/2015 09:11,21.6,26.15,538,871,0.004170603,1
2714,02/04/2015 09:13,21.66,26.216,553,879.5,0.004196678,1
2715,02/04/2015 09:14,21.7,26.2675,542.5,894,0.004215345,1
2716,02/04/2015 09:15,21.7225,26.2225,547,905.5,0.004213906,1
2717,02/04/2015 09:16,21.79,26.39,559.2,911.2,0.004258657,1
2718,02/04/2015 09:16,21.81,26.274,567.8,919.2,0.004245029,1
2719,02/04/2015 09:17,21.865,26.315,554,923.5,0.004266102,1
2720,02/04/2015 09:19,21.89,26.315,563,931.75,0.004272664,1
2721,02/04/2015 09:20,21.89,26.315,564.5,934.75,0.004272664,1
2722,02/04/2015 09:21,21.945,26.2225,577.5,934.75,0.004271957,1
2723,02/04/2015 09:22,22,26.12,578.8,939,0.004269545,1
2724,02/04/2015 09:23,22,26.06666667,581.6666667,936.6666667,0.004260767,1
2725,02/04/2015 09:23,22.08571429,26.12857143,580,936.4285714,0.004293491,1
2726,02/04/2015 09:24,22.1,26.1,596,936.5,0.004292526,1
2727,02/04/2015 09:26,22.1,26.1,594.8,937.6,0.004292526,1
2728,02/04/2015 09:27,22.14,25.998,603.4,937.8,0.004286142,1
2729,02/04/2015 09:28,22.2,26,608.25,946,0.004302279,0
2730,02/04/2015 09:29,22.29,25.96333333,606.6666667,950.3333333,0.004319939,0
2731,02/04/2015 09:29,22.29,25.89,612,937.3333333,0.004307653,1
2732,02/04/2015 09:30,22.29,25.85666667,611,943.6666667,0.004302068,1
2733,02/04/2015 09:32,22.32333333,25.80666667,617,946.1666667,0.00430247,1
2734,02/04/2015 09:33,22.39,25.7,624.75,944.5,0.004302096,1
2735,02/04/2015 09:34,22.39,25.68,630.4,944.4,0.004298725,1
2736,02/04/2015 09:35,22.445,25.65,632.5,948,0.00430815,1
2737,02/04/2015 09:36,22.5,25.66666667,652,940.3333333,0.004325504,1
2738,02/04/2015 09:36,22.5,25.6,643.5,944.3333333,0.004314191,1
2739,02/04/2015 09:38,22.56666667,25.6,648.6666667,942.1666667,0.00433182,1
2740,02/04/2015 09:39,22.6,25.6,767,948.6666667,0.004340659,1
2741,02/04/2015 09:40,22.6,25.4725,1419.5,945,0.00431889,1
2742,02/04/2015 09:40,22.7,25.5,1697.25,951.75,0.00435009,1
2743,02/04/2015 09:42,22.7,25.456,1209.8,958.6,0.004342532,1
2744,02/04/2015 09:42,22.7225,25.4175,685.75,956.25,0.004341882,1
2745,02/04/2015 09:43,22.7675,25.315,684.75,952.25,0.004336152,1
2746,02/04/2015 09:45,22.79,25.456,679.4,954.6,0.004366467,1
2747,02/04/2015 09:46,22.82333333,25.39333333,683,961.6666667,0.004364515,1
2748,02/04/2015 09:47,22.89,25.39,692,961.75,0.004381728,1
2749,02/04/2015 09:48,22.89,25.39,693.8,953.8,0.004381728,1
2750,02/04/2015 09:49,22.90833333,25.39,689,956.3333333,0.004386631,1
2751,02/04/2015 09:49,22.9725,25.39,693.75,970,0.004403831,1
2752,02/04/2015 09:51,23,25.39,686.5,971.25,0.004411221,1
2753,02/04/2015 09:52,23.025,25.4175,698.25,986.25,0.004422767,1
2754,02/04/2015 09:53,23.1,25.5,694.8333333,985,0.00445755,1
2755,02/04/2015 09:53,23.1,25.5,690,997,0.00445755,1
2756,02/04/2015 09:55,23.2,25.5,696.8,1003.8,0.004484778,1
2757,02/04/2015 09:55,23.2,25.5,710,1004.833333,0.004484778,1
2758,02/04/2015 09:56,23.2,25.5,722,1011.4,0.004484778,1
2759,02/04/2015 09:58,23.29,25.6,732,1022.5,0.004527221,1
2760,02/04/2015 09:59,23.29,25.6,735,1029.833333,0.004527221,1
2761,02/04/2015 10:00,23.31,25.6,719.2,1031,0.004532732,1
2762,02/04/2015 10:01,23.39,25.6,723.3333333,1040,0.004554837,1
2763,02/04/2015 10:01,23.365,25.6,729,1040.5,0.004547919,1
2764,02/04/2015 10:02,23.39,25.6,738,1042,0.004554837,1
2765,02/04/2015 10:04,23.456,25.66,738,1052.4,0.004583942,1
2766,02/04/2015 10:05,23.5,25.718,734.4,1062.8,0.004606679,1
2767,02/04/2015 10:06,23.58,25.736,738,1067.75,0.004632378,1
2768,02/04/2015 10:07,23.6,25.89,747,1072.25,0.004665967,1
2769,02/04/2015 10:08,23.64,25.954,745.2,1095.2,0.004688959,1
2770,02/04/2015 10:08,23.66666667,26.06666667,746.3333333,1109,0.004717095,1
2771,02/04/2015 10:09,23.7,26.12,737.8,1119,0.004736389,1
2772,02/04/2015 10:11,23.718,26.1,745,1123.4,0.004737906,1
2773,02/04/2015 10:12,23.79,26.125,740.5,1122.5,0.004763231,1
2774,02/04/2015 10:13,23.745,26.2,754,1123,0.004763993,1
2775,02/04/2015 10:14,23.79,26.31,763,1158.2,0.004797221,1
2776,02/04/2015 10:14,23.79,26.315,758.25,1160.25,0.00479814,1
2777,02/04/2015 10:15,23.89,26.39,755.5,1166,0.004841175,1
2778,02/04/2015 10:17,23.89,26.365,758.25,1164.75,0.004836553,1
2779,02/04/2015 10:18,23.89,26.29,772.75,1163.25,0.004822688,1
2780,02/04/2015 10:19,23.98428571,26.37571429,767,1172.714286,0.004866244,1
2781,02/04/2015 10:20,24,26.365,774.5,1182,0.004868882,1
2782,02/04/2015 10:21,24.05,26.34,774.5,1182,0.004878973,1
2783,02/04/2015 10:21,24.08,26.37,769.8,1187.6,0.004893449,1
2784,02/04/2015 10:23,24.1,26.56666667,758.3333333,1191.333333,0.004936203,1
2785,02/04/2015 10:24,24.1,26.4725,775.75,1213.75,0.004918568,1
2786,02/04/2015 10:25,24.1,26.154,775,1194,0.004858929,1
2787,02/04/2015 10:25,24.1,25.958,783.4,1173.4,0.004822233,1
2788,02/04/2015 10:27,24.1,25.918,789.6,1160.2,0.004814745,1
2789,02/04/2015 10:27,24.1,25.8925,797.5,1156.25,0.004809971,1
2790,02/04/2015 10:28,24.1,25.832,799,1139,0.004798646,1
2791,02/04/2015 10:30,24.175,25.84,782.5,1140.5,0.004821963,1
2792,02/04/2015 10:31,24.2,25.89166667,786.1666667,1145.333333,0.004838987,1
2793,02/04/2015 10:32,24.2,25.89,794.25,1149.25,0.004838673,1
2794,02/04/2015 10:33,24.2,25.89,797.5,1152.5,0.004838673,1
2795,02/04/2015 10:34,24.2,25.89,787,1153.25,0.004838673,1
2796,02/04/2015 10:34,24.218,25.912,805,1152.4,0.004848089,1
2797,02/04/2015 10:36,24.26,25.89166667,798,1146.166667,0.004856565,1
2798,02/04/2015 10:37,24.29,25.978,793,1145.4,0.004881725,1
2799,02/04/2015 10:38,24.29,25.852,801.4,1140.8,0.004857863,1
2800,02/04/2015 10:38,24.29,25.7,808,1150.25,0.004829079,1
2801,02/04/2015 10:40,24.33,25.736,809.8,1129.2,0.004847592,1
2802,02/04/2015 10:40,24.33,25.7,817,1125.8,0.004840759,1
2803,02/04/2015 10:41,24.35666667,25.7,813,1123,0.004848559,1
2804,02/04/2015 10:43,24.40833333,25.68166667,798,1124,0.004860208,1
